srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.5,17031,149.171.126.7,34444,tcp,FIN,0.011993,2334,16102,31,29,7,12,-,1514216.625,10458767.0,36,38,255,255,1503247445,3658460289,65,424,0,0,19.574048,18.347911,1424259554,1424259554,0.333429,0.304541,0.000886,0.000719,0.000167,0,0,,, ,5,3,2,4,1,1,1,,0
59.166.0.2,4835,149.171.126.9,6881,tcp,FIN,0.018753,1540,1644,31,29,4,4,-,616008.125,662507.375,16,18,255,255,1946422684,1950179888,96,91,0,0,74.829053,2.236773,1424250400,1424250400,1.229133,1.075529,0.000582,0.000466,0.000116,0,0,,, ,8,9,7,8,6,1,6,,0
59.166.0.3,44782,149.171.126.2,5513,tcp,FIN,0.013904,2646,26176,31,29,7,15,-,1486191.0,14719218.0,42,44,255,255,974066176,974379961,63,595,0,0,18.80547,18.176396,1424250978,1424250978,0.331463,0.31669,0.000731,0.000594,0.000137,0,0,,, ,12,4,2,6,1,1,1,,0
59.166.0.1,31548,149.171.126.2,29541,tcp,FIN,0.125767,2854,30470,31,29,7,17,-,177598.2656,1897858.875,46,48,255,255,1960899799,2066870399,62,635,0,0,184.454926,175.265561,1424261230,1424261231,2.787111,2.663702,0.000711,0.00057,0.000141,0,0,,, ,8,4,5,4,1,1,2,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,9E-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253232,1424253232,0.009,0.0,0.0,0.0,0.0,0,0,,, ,27,27,16,16,16,16,27,,0
59.166.0.8,43876,149.171.126.2,111,udp,CON,0.004931,568,304,31,29,0,0,-,691137.6875,369904.6875,4,4,0,0,0,0,142,76,0,0,1.868414,1.687157,1424259120,1424259120,1.326667,1.199,0.0,0.0,0.0,0,0,,, ,5,6,6,5,1,1,3,,0
59.166.0.2,17748,149.171.126.4,6786,tcp,FIN,0.004428,8928,320,31,29,4,1,ftp-data,14979222.0,482384.8125,14,6,255,255,1517895743,3674538547,638,53,0,0,17.189864,1.239988,1424260571,1424260571,0.340615,0.7594,0.000626,0.000497,0.000129,0,0,,, ,3,3,4,4,1,1,4,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,2E-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424251862,1424251862,0.002,0.0,0.0,0.0,0.0,0,0,,, ,42,42,19,19,19,19,42,,0
59.166.0.4,20863,149.171.126.4,111,udp,CON,0.004765,568,312,31,29,0,0,-,715215.0625,392864.625,4,4,0,0,0,0,142,78,0,0,1.761169,1.531593,1424251341,1424251341,1.251333,1.09,0.0,0.0,0.0,0,0,,, ,9,7,4,6,1,1,4,,0
59.166.0.4,43320,149.171.126.7,4226,tcp,FIN,0.144382,4712,2560,31,29,7,7,-,248064.1563,134753.6406,20,20,255,255,3144388570,1000179556,236,128,0,0,834.679415,25.112857,1424256611,1424256612,7.583105,7.57079,0.000715,0.000533,0.000182,0,0,,, ,10,7,4,3,1,1,4,,0
59.166.0.2,34776,149.171.126.0,53,udp,CON,0.001054,146,178,31,29,0,0,dns,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255899,1424255899,0.006,0.007,0.0,0.0,0.0,0,0,,, ,3,3,2,3,1,1,2,,0
175.45.176.2,24281,149.171.126.18,55708,tcp,FIN,4.856489,764,354,254,252,2,1,-,1133.328979,510.656952,10,8,255,255,3383094058,1232226445,76,44,0,0,33575.25016,1044.39,1424256041,1424256045,539.537889,674.910437,0.231097,0.132109,0.098988,0,1,,, ,2,1,1,2,1,1,1, Shellcode ,1
149.171.126.10,47439,175.45.176.0,53,udp,INT,3E-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424259215,1424259215,0.003,0.0,0.0,0.0,0.0,0,0,,, ,24,24,19,19,19,19,24,,0
149.171.126.10,1043,175.45.176.0,53,udp,INT,3E-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261169,1424261169,0.003,0.0,0.0,0.0,0.0,0,0,,, ,27,27,8,8,8,8,27,,0
59.166.0.0,29295,149.171.126.1,22,tcp,FIN,0.010369,5928,8010,31,29,14,17,ssh,4500337.5,6073488.5,62,58,255,255,3168527883,3173026368,96,138,0,0,10.997256,11.072226,1424257889,1424257889,0.169984,0.176611,0.000696,0.000573,0.000123,0,0,,, ,1,1,13,4,1,1,5,,0
175.45.176.0,1043,149.171.126.10,53,udp,INT,3E-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260880,1424260880,0.003,0.0,0.0,0.0,0.0,0,2,,, ,25,25,18,17,17,17,25,Generic,1
175.45.176.1,0,149.171.126.14,0,ospf,INT,30.050091,1280,0,254,0,0,0,-,323.726135,0.0,20,0,0,0,0,0,64,0,0,0,1876.1445,0.0,1424256055,1424256086,1581.583625,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Exploits,1
59.166.0.7,9410,149.171.126.8,53,udp,CON,0.001106,146,178,31,29,0,0,dns,528028.9375,643761.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255784,1424255784,0.009,0.007,0.0,0.0,0.0,0,0,,, ,1,4,2,2,1,1,4,,0
59.166.0.1,12972,149.171.126.5,38547,tcp,FIN,0.189825,5174,91194,31,29,7,39,-,215651.2656,3801522.5,90,92,255,255,2895752304,3001084055,57,991,0,0,114.352439,113.463674,1424257828,1424257828,2.129416,2.080055,0.000703,0.000538,0.000165,0,0,,, ,5,1,1,3,1,1,1,,0
149.171.126.10,47439,175.45.176.0,53,udp,INT,4E-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424259079,1424259079,0.004,0.0,0.0,0.0,0.0,0,0,,, ,40,40,37,37,37,19,40,,0
59.166.0.3,44531,149.171.126.4,41022,udp,CON,0.001691,528,304,31,29,0,0,-,1873447.75,1078651.75,4,4,0,0,0,0,132,76,0,0,0.61589,0.291095,1424258038,1424258038,0.439,0.211333,0.0,0.0,0.0,0,0,,, ,11,5,5,6,1,1,4,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,3E-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424252049,1424252049,0.003,0.0,0.0,0.0,0.0,0,0,,, ,33,33,10,10,10,10,33,,0
59.166.0.1,1212,149.171.126.5,53,udp,CON,0.001018,146,178,31,29,0,0,dns,573673.875,699410.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261264,1424261264,0.009,0.009,0.0,0.0,0.0,0,0,,, ,1,2,5,4,1,1,5,,0
59.166.0.8,16976,149.171.126.9,25,tcp,FIN,0.041785,37868,3380,31,29,19,8,smtp,7115854.5,631805.625,54,42,255,255,1365916690,1366852751,701,80,0,0,47.556337,2.276256,1424256855,1424256855,0.796904,1.03305,0.000598,0.00046,0.000138,0,0,,, ,1,1,2,2,1,1,1,,0
59.166.0.8,47771,149.171.126.4,32391,tcp,FIN,0.009095,2334,16102,31,29,7,12,-,1996701.5,13791314.0,36,38,255,255,4103602242,1964954030,65,424,0,0,15.152325,13.798419,1424259548,1424259548,0.258441,0.231568,0.000639,0.000525,0.000114,0,0,,, ,1,1,1,1,1,1,1,,0
59.166.0.5,1755,149.171.126.9,53,udp,CON,0.001057,146,178,31,29,0,0,dns,552507.0625,673604.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424251706,1424251706,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,4,3,1,1,1,1,,0
175.45.176.2,0,149.171.126.17,0,ipv6-opts,INT,9E-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258797,1424258797,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,1,2,1,1,6,Exploits,1
59.166.0.8,63455,149.171.126.2,53,udp,CON,0.001066,130,162,31,29,0,0,dns,487804.9063,607879.9375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424253886,1424253886,0.009,0.007,0.0,0.0,0.0,0,0,,, ,3,1,2,7,2,1,1,,0
59.166.0.3,29157,149.171.126.3,51511,tcp,FIN,0.014908,2542,22128,31,29,7,14,-,1330292.5,11592165.0,40,42,255,255,2479154676,2479557865,64,527,0,0,25.722976,24.306169,1424250365,1424250365,0.384079,0.34478,0.000889,0.000762,0.000127,0,0,,, ,8,7,3,4,1,1,2,,0
175.45.176.0,1025,149.171.126.19,135,tcp,FIN,0.595151,1612,354,254,252,2,1,-,19504.29297,4167.009766,10,8,255,255,3037798194,3254992073,161,44,0,0,4324.223816,113.048109,1424257743,1424257744,63.428556,75.73543,0.116453,0.064997,0.051456,0,1,,, ,11,9,2,2,2,1,9,,0
59.166.0.4,4796,149.171.126.0,46573,tcp,FIN,0.039575,2958,32648,31,29,7,18,-,585622.25,6467922.0,48,50,255,255,2669054987,2683757349,62,653,0,0,55.926604,52.781953,1424258003,1424258003,0.835043,0.8145,0.000598,0.000477,0.000121,0,0,,, ,3,5,2,1,1,1,2,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,3E-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424252485,1424252485,0.003,0.0,0.0,0.0,0.0,0,0,,, ,24,24,13,13,13,13,24,,0
59.166.0.0,64667,149.171.126.0,25,tcp,FIN,0.024361,37242,3380,31,29,18,8,smtp,11994910.0,1083699.375,52,42,255,255,1754090125,1755098664,716,80,0,0,28.002264,1.042485,1424257550,1424257550,0.490143,0.581781,0.000632,0.000502,0.00013,0,0,,, ,1,1,3,5,1,1,1,,0
59.166.0.0,42611,149.171.126.2,53,udp,CON,0.001006,146,178,31,29,0,0,dns,580516.9375,707753.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257135,1424257135,0.007,0.006,0.0,0.0,0.0,0,0,,, ,1,2,3,2,1,1,1,,0
59.166.0.3,17652,149.171.126.8,37227,tcp,FIN,0.042884,3598,46566,31,29,7,24,-,660199.625,8546777.0,60,62,255,255,1473298160,3624948271,60,751,0,0,49.53022,49.190036,1424255188,1424255188,0.72161,0.70695,0.000899,0.000464,0.000435,0,0,,, ,4,4,2,2,1,1,1,,0
175.45.176.1,1043,149.171.126.14,53,udp,INT,4E-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252005,1424252005,0.004,0.0,0.0,0.0,0.0,0,2,,, ,25,25,25,26,25,12,25,Generic,1
59.166.0.9,8369,149.171.126.6,42249,udp,CON,0.001675,544,304,31,29,0,0,-,1948656.75,1088955.25,4,4,0,0,0,0,136,76,0,0,0.608347,0.287795,1424252285,1424252285,0.433667,0.209,0.0,0.0,0.0,0,0,,, ,12,4,4,4,1,1,4,,0
59.166.0.4,8452,149.171.126.3,53,udp,CON,0.001022,146,178,31,29,0,0,dns,571428.5625,696673.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424251775,1424251775,0.006,0.007,0.0,0.0,0.0,0,0,,, ,2,1,2,3,1,1,1,,0
175.45.176.0,30167,149.171.126.17,111,udp,INT,8E-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424257086,1424257086,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1, Reconnaissance ,1
59.166.0.4,17188,149.171.126.5,80,tcp,FIN,0.040188,1038,820,31,29,2,2,http,180949.5313,146909.5313,8,10,255,255,4083236102,1934551238,130,82,1,81,400.63609,9.632042,1424254720,1424254720,5.690572,4.413222,0.00074,0.000468,0.000272,0,0,1.0,, ,1,2,6,6,1,1,5,,0
59.166.0.5,52725,149.171.126.3,111,udp,CON,0.351171,568,304,31,29,0,0,-,9704.673828,5194.050781,4,4,0,0,0,0,142,76,0,0,158.3865,132.856406,1424258764,1424258764,112.001664,93.945664,0.0,0.0,0.0,0,0,,, ,5,7,3,2,1,1,2,,0
59.166.0.2,1048,149.171.126.7,80,tcp,FIN,1.004641,1580,10168,31,29,3,5,http,11538.44922,76477.0625,12,18,255,255,1903871437,1904905668,132,565,1,0,9524.369355,7673.892432,1424250936,1424250937,91.300092,59.062121,0.000719,0.00058,0.000139,0,0,1.0,, ,5,2,2,4,2,1,2,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,2E-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253490,1424253490,0.002,0.0,0.0,0.0,0.0,0,0,,, ,27,27,23,23,23,23,27,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,9E-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424255047,1424255047,0.009,0.0,0.0,0.0,0.0,0,0,,, ,28,28,5,5,5,5,28,,0
59.166.0.3,23909,149.171.126.6,53,udp,CON,0.000885,130,162,31,29,0,0,dns,587570.625,732203.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424250580,1424250580,0.008,0.004,0.0,0.0,0.0,0,0,,, ,4,3,1,4,2,1,2,,0
59.166.0.1,25770,149.171.126.1,21,tcp,FIN,0.089731,2934,3742,31,29,11,15,ftp,256589.1406,327467.6563,52,54,255,255,3657227841,1508636111,56,69,0,0,221.389226,6.936457,1424255592,1424255592,1.7884,1.683,0.000648,0.000529,0.000119,0,0,,1.0,1,1,1,10,6,1,1,8,,0
149.171.126.10,47439,175.45.176.0,53,udp,INT,7E-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424259589,1424259589,0.007,0.0,0.0,0.0,0.0,0,0,,, ,37,37,37,37,37,19,37,,0
59.166.0.8,48975,149.171.126.9,3131,tcp,FIN,0.413006,5174,85212,31,29,7,39,-,99117.20313,1633022.25,90,94,255,255,1339395360,1533466707,57,907,0,0,275.600767,270.28888,1424251598,1424251598,4.637,4.434731,0.000714,0.000567,0.000147,0,0,,, ,2,2,4,3,1,1,2,,0
59.166.0.4,51360,149.171.126.1,27769,tcp,FIN,0.011592,2542,21450,31,29,7,14,-,1710835.125,14451346.0,40,42,255,255,1026944668,1050602876,64,511,0,0,16.936484,15.142829,1424260910,1424260910,0.28859,0.27139,0.000587,0.000462,0.000125,0,0,,, ,4,1,1,4,1,1,1,,0
59.166.0.0,13946,149.171.126.1,41610,tcp,FIN,0.027764,2542,23516,31,29,7,14,-,714306.3125,6614897.0,40,42,255,255,2963910701,829658513,64,560,0,0,0.0,51.614116,1424251035,1424251035,0.703949,0.664634,0.00065,0.000511,0.000139,0,0,,, ,9,7,5,3,1,1,1,,0
175.45.176.1,7122,149.171.126.10,445,tcp,FIN,0.565451,1194,790,254,252,3,2,-,15492.05762,10059.22656,12,10,255,255,1767268721,3480008347,100,79,0,0,3502.064023,103.838672,1424260803,1424260803,50.379364,57.400109,0.101694,0.048847,0.052847,0,1,,, ,3,3,25,2,2,1,3, Fuzzers ,1
59.166.0.5,3876,149.171.126.1,22,tcp,FIN,1.445884,12472,12716,31,29,17,17,ssh,68022.05469,69189.50781,70,60,255,255,1485603558,3635486570,178,212,0,0,1380.551366,1492.269023,1424251863,1424251864,20.95484,24.494357,0.00071,0.000594,0.000116,0,0,,, ,1,1,2,3,1,1,1,,0
59.166.0.2,55317,149.171.126.6,18793,tcp,FIN,0.040976,3390,42080,31,29,7,22,-,650136.6875,8073994.5,56,58,255,255,2101859936,2102101399,61,726,0,0,56.784246,56.427341,1424255969,1424255969,0.739291,0.719375,0.000802,0.000688,0.000114,0,0,,, ,7,8,1,2,1,1,2,,0
175.45.176.0,22795,149.171.126.14,33793,tcp,FIN,0.651129,888,268,254,252,2,1,-,9829.081055,2752.142822,10,6,255,255,1525898930,375636789,89,45,0,0,3908.688158,198.302219,1424253669,1424253670,72.347667,115.913203,0.147396,0.07083,0.076566,0,1,,, ,3,3,2,1,1,1,1, Shellcode ,1
149.171.126.10,1043,175.45.176.0,53,udp,INT,8E-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260246,1424260246,0.008,0.0,0.0,0.0,0.0,0,0,,, ,33,33,18,18,18,18,33,,0
59.166.0.7,62979,149.171.126.5,53,udp,CON,0.001054,146,178,31,29,0,0,dns,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424259194,1424259194,0.009,0.007,0.0,0.0,0.0,0,0,,, ,1,2,5,2,1,1,1,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,1E-05,264,0,60,0,0,0,dns,105600000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253570,1424253570,0.01,0.0,0.0,0.0,0.0,0,0,,, ,33,33,15,15,15,15,33,,0
175.45.176.1,8569,149.171.126.17,34666,tcp,REQ,29.195513,180,0,254,0,3,0,-,36.991985,0.0,4,0,255,0,0,0,45,0,0,0,13762.884,0.0,1424261338,1424261367,9731.837,0.0,0.0,0.0,0.0,0,6,,, ,8,7,7,7,2,2,7,,0
59.166.0.6,53913,149.171.126.3,52000,tcp,FIN,0.030868,2750,25564,31,29,7,15,-,696643.8125,6474796.0,44,44,255,255,114653315,127571083,63,581,0,0,50.525783,1.37979,1424250010,1424250010,0.710535,0.722643,0.000641,0.000504,0.000137,0,0,,, ,7,3,2,3,1,1,1,,0
59.166.0.1,15183,149.171.126.3,40898,tcp,FIN,0.038993,2974,31328,31,29,7,18,-,597645.6875,6298976.5,48,50,255,255,3134862620,1005955085,62,627,0,0,59.232719,56.78857,1424255992,1424255992,0.859356,0.784,0.000738,0.000574,0.000164,0,0,,, ,9,4,2,5,1,1,3,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,9E-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424254859,1424254859,0.009,0.0,0.0,0.0,0.0,0,0,,, ,29,29,29,29,29,18,29,,0
59.166.0.1,7557,149.171.126.8,1306,tcp,FIN,0.041809,3926,54462,31,29,7,27,-,739936.375,10268028.0,66,68,255,255,121901342,2271754449,59,801,0,0,39.699954,37.438525,1424258711,1424258711,0.65873,0.615851,0.000658,0.000543,0.000115,0,0,,, ,6,6,2,2,1,1,1,,0
175.45.176.0,1043,149.171.126.10,53,udp,INT,1.3E-05,114,0,254,0,0,0,dns,35076924.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259466,1424259466,0.013,0.0,0.0,0.0,0.0,0,2,,, ,17,17,17,17,17,17,17,Generic,1
59.166.0.7,52299,149.171.126.6,49545,tcp,FIN,0.03047,3614,44706,31,29,7,24,-,933114.5,11548408.0,60,62,255,255,213316668,2358947235,60,721,0,0,31.186116,30.438216,1424261757,1424261757,0.509475,0.490754,0.000658,0.000531,0.000127,0,0,,, ,3,3,7,3,1,1,1,,0
59.166.0.7,33055,149.171.126.2,53094,tcp,FIN,0.010634,2438,19440,31,29,7,13,-,1785969.5,14259168.0,38,40,255,255,2759062794,609825908,64,486,0,0,16.846394,14.692086,1424258182,1424258182,0.286361,0.262658,0.000775,0.000643,0.000132,0,0,,, ,9,6,2,4,1,1,2,,0
175.45.176.1,1043,149.171.126.14,53,udp,INT,4E-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253394,1424253394,0.004,0.0,0.0,0.0,0.0,0,2,,, ,37,37,24,24,24,11,37,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,9E-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259038,1424259038,0.009,0.0,0.0,0.0,0.0,0,2,,, ,34,34,14,14,14,4,34,Generic,1
149.171.126.10,1043,175.45.176.0,53,udp,INT,2E-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424259896,1424259896,0.002,0.0,0.0,0.0,0.0,0,0,,, ,30,30,9,9,9,9,30,,0
175.45.176.0,0,149.171.126.17,0,unas,INT,9E-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251671,1424251671,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,3,3,3,3,4,DoS,1
59.166.0.4,61324,149.171.126.4,21,tcp,FIN,0.562685,2934,3742,31,29,11,15,ftp,40918.09766,52221.04688,52,54,255,255,672914647,673882069,56,69,0,0,1498.252435,45.437793,1424257291,1424257292,11.477102,10.60768,0.0006,0.000473,0.000127,0,0,,1.0,1,1,1,2,2,1,1,1,,0
175.45.176.0,1043,149.171.126.10,53,udp,INT,4E-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259027,1424259027,0.004,0.0,0.0,0.0,0.0,0,2,,, ,34,34,9,9,9,9,34,Generic,1
175.45.176.1,1043,149.171.126.14,53,udp,INT,1E-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252064,1424252064,0.01,0.0,0.0,0.0,0.0,0,2,,, ,21,21,16,15,15,8,21,Generic,1
59.166.0.1,17687,149.171.126.5,80,tcp,FIN,1.006682,1684,10168,31,29,3,5,http,12428.94922,76322.01563,14,18,255,255,716226200,717283044,120,565,1,3924,8765.473493,7674.289281,1424260752,1424260753,77.408002,59.183294,0.000698,0.000562,0.000136,0,0,1.0,, ,2,2,3,3,2,1,3,,0
175.45.176.0,62163,149.171.126.13,110,tcp,FIN,1.560371,796,936,62,252,5,6,pop3,3829.858398,4501.493652,16,16,255,255,112181924,2773315573,50,59,0,0,5134.422982,118.26425,1424255732,1424255733,103.964666,99.522602,0.107805,0.067523,0.040282,0,1,,, ,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,9E-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260045,1424260045,0.009,0.0,0.0,0.0,0.0,0,2,,, ,18,18,6,7,6,6,20,Generic,1
59.166.0.9,6194,149.171.126.9,10198,tcp,FIN,0.237229,8928,320,31,29,4,1,ftp-data,279594.8125,9003.958008,14,6,255,255,595464972,3052522241,638,53,0,0,1622.952014,73.072102,1424256754,1424256755,18.248385,47.309,0.000643,0.000529,0.000114,0,0,,, ,1,1,3,3,1,1,3,,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,2E-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424255257,1424255257,0.002,0.0,0.0,0.0,0.0,0,2,,, ,23,23,7,7,7,7,23,Generic,1
59.166.0.6,59030,149.171.126.2,53,udp,CON,0.001053,146,178,31,29,0,0,dns,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257907,1424257907,0.005,0.007,0.0,0.0,0.0,0,0,,, ,3,1,3,2,1,1,2,,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,9E-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253298,1424253298,0.009,0.0,0.0,0.0,0.0,0,2,,, ,28,28,14,14,14,14,28,Generic,1
59.166.0.3,59794,149.171.126.0,53,udp,CON,0.001093,146,178,31,29,0,0,dns,534309.1875,651418.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424253460,1424253460,0.009,0.007,0.0,0.0,0.0,0,0,,, ,1,3,3,5,1,1,2,,0
149.171.126.10,47439,175.45.176.0,53,udp,INT,3E-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261924,1424261924,0.003,0.0,0.0,0.0,0.0,0,0,,, ,29,29,15,15,15,15,29,,0
59.166.0.6,1899,149.171.126.7,53,udp,CON,0.001008,146,178,31,29,0,0,dns,579365.0625,706349.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424251413,1424251413,0.007,0.002,0.0,0.0,0.0,0,0,,, ,2,3,1,2,2,1,1,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,7E-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424251809,1424251809,0.007,0.0,0.0,0.0,0.0,0,0,,, ,23,23,4,4,4,4,23,,0
59.166.0.3,35446,149.171.126.2,6881,tcp,FIN,0.017901,1540,1644,31,29,4,4,-,645327.0625,694039.4375,16,18,255,255,3928666407,3934039513,96,91,0,0,71.315536,2.008783,1424254812,1424254812,1.1722,1.026412,0.000533,0.000448,8.5E-05,0,0,,, ,4,5,5,6,4,1,4,,0
175.45.176.0,47439,149.171.126.10,53,udp,INT,3E-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261929,1424261929,0.003,0.0,0.0,0.0,0.0,0,2,,, ,28,28,16,18,16,16,28,Generic,1
59.166.0.5,64164,149.171.126.1,6881,tcp,FIN,0.017775,1540,1644,31,29,4,4,-,649901.5625,698959.25,16,18,255,255,2327462182,182385854,96,91,0,0,70.271823,2.123126,1424256188,1424256188,1.164467,1.017824,0.000584,0.000469,0.000115,0,0,,, ,10,3,1,2,1,1,1,,0
59.166.0.7,1309,149.171.126.3,9851,tcp,FIN,0.234548,424,8824,31,29,1,4,ftp-data,12654.12598,275900.875,8,12,255,255,40716225,755270511,53,735,0,0,2118.980305,1655.764697,1424254073,1424254074,32.692714,21.277363,0.000625,0.000494,0.000131,0,0,,, ,3,4,6,6,1,1,6,,0
59.166.0.5,6578,149.171.126.6,111,udp,CON,0.004406,568,304,31,29,0,0,-,773490.6875,413980.9375,4,4,0,0,0,0,142,76,0,0,1.599949,1.374144,1424256520,1424256520,1.137333,0.978667,0.0,0.0,0.0,0,0,,, ,8,9,2,2,1,1,4,,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,1E-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254434,1424254434,0.01,0.0,0.0,0.0,0.0,0,2,,, ,18,18,18,20,18,18,18,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,9E-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260627,1424260627,0.009,0.0,0.0,0.0,0.0,0,2,,, ,31,31,15,15,15,15,31,Generic,1
59.166.0.3,48854,149.171.126.2,3001,udp,CON,0.036202,528,304,31,29,0,0,-,87508.98438,50383.95703,4,4,0,0,0,0,132,76,0,0,9.920473,10.835233,1424258978,1424258978,7.021333,7.669667,0.0,0.0,0.0,0,0,,, ,6,6,3,4,1,1,3,,0
